,sequence,res_scheme,bitrate,chunk,q_0,q_1,q_2,q_3,q_4,q_5,d_0,d_1,d_2,d_3,d_4,d_5,b_0,b_1,b_2,b_3,b_4,b_5
2347,v18_Dancing,sp2,8183,2,51.1335130378,44.125482956000006,41.488685513200004,43.5886286509,44.10874409189999,40.4176533001,0.505562484855,2.5385823866900004,4.65351647726,2.88374727613,2.5440023690599998,5.94472898467,13472.348,13443.684,13509.18,13508.88,13464.996000000001,13543.923999999999
2348,v18_Dancing,sp2,12445,2,52.0864004719,44.9973794252,42.5151287086,44.793674158900004,45.000437696999995,41.4392156158,0.405919771198,2.07339287926,3.6729371567,2.18142212215,2.06850486326,4.69862211156,20525.523999999998,20367.728,20448.428,20670.504,20385.008,20495.644
2349,v18_Dancing,sp2,14312,2,52.3651939084,45.247678049799994,42.819616562600004,45.136898306099994,45.2765778643,41.7611758299,0.38070344936399997,1.9561726487200002,3.4224520786,2.01402868909,1.9396190426299997,4.362741837780001,23611.876,23391.703999999998,23529.1,23729.692000000003,23395.2,23543.052000000003
2350,v18_Dancing,sp2,500,3,43.6798248187,37.3743749135,34.7977355417,35.616532408000005,37.1273135893,33.3412615718,2.7918623172099997,11.9367334997,21.5709404217,17.9076879808,12.6407547394,30.1916230858,936.084,913.212,932.332,933.752,923.868,926.9639999999999
2351,v18_Dancing,sp2,760,3,45.3796039353,38.2090351502,35.6425321737,36.4973345689,38.1685380887,34.3225961721,1.89061756499,9.859044614,17.7672915298,14.6375910537,9.9508693497,24.0982526556,1352.636,1331.796,1357.4160000000002,1360.408,1347.004,1347.9720000000002
2352,v18_Dancing,sp2,1005,3,46.2177514796,38.8465472357,36.2199755092,37.2411741485,38.873063964800004,34.9481347805,1.5600080114300001,8.51981929087,15.560182855299999,12.3386296225,8.469088824229999,20.8743423169,1749.612,1726.356,1761.7720000000002,1766.7160000000001,1748.764,1750.76
2353,v18_Dancing,sp2,1529,3,47.360297709899996,39.925797547600006,37.1721664411,38.3636255957,40.114910336,35.9300426136,1.2004212518000001,6.649807881159999,12.5065675825,9.54404403276,6.36752628533,16.664295139100002,2619.6079999999997,2578.596,2615.624,2639.1440000000002,2619.572,2598.3360000000002
2354,v18_Dancing,sp2,2326,3,48.314312602799994,41.0189445583,38.1635931072,39.5939416143,41.2998786471,36.9522634671,0.964672862017,5.17257325914,9.96331044068,7.203146899610001,4.8524674481800005,13.1853387545,3912.232,3878.176,3914.86,3957.048,3919.9040000000005,3895.592
2355,v18_Dancing,sp2,3537,3,49.2762180621,42.068841778,39.2638301456,40.9038706716,42.4842624111,38.1035945861,0.7735022814470001,4.0637642719,7.74096257401,5.33818635957,3.6953764084500005,10.1420754827,5892.816,5858.768,5924.004,5940.384,5904.0,5893.151999999999
2356,v18_Dancing,sp2,5380,3,50.1918716003,43.0671436406,40.454475171999995,42.204922980300005,43.6004067171,39.128895805300004,0.6269920326730001,3.22993668254,5.8901580478,3.9646718546699993,2.8604896259400006,8.035268271669999,8953.152,8864.676,8963.584,8948.5,8898.836,8858.591999999999
2357,v18_Dancing,sp2,8183,3,51.0729705948,43.976334258,41.5493797786,43.475117413,44.6576761132,40.2155095055,0.512258167764,2.61794773434,4.5799074088300005,2.9631357185100002,2.23942509619,6.2871389212,13472.348,13443.684,13509.18,13508.88,13464.996000000001,13543.923999999999
2358,v18_Dancing,sp2,12445,3,51.9990371214,44.7832327671,42.5729446222,44.748296132600004,45.606534564899995,41.1972845922,0.413970156188,2.17148588792,3.61697402107,2.20711766852,1.79749810947,5.0478783185800005,20525.523999999998,20367.728,20448.428,20670.504,20385.008,20495.644
2359,v18_Dancing,sp2,14312,3,52.313406436899996,45.0176946726,42.8987753425,45.1150837737,45.8846852469,41.502311307199996,0.384921376832,2.0562874570900003,3.35337339315,2.02667337022,1.6852290966699999,4.7164486320300005,23611.876,23391.703999999998,23529.1,23729.692000000003,23395.2,23543.052000000003
2360,v18_Dancing,sp2,500,4,43.782597385500004,37.7287011604,34.479959697800005,35.2769180103,37.5925842476,33.209508103000005,2.7222952983399997,10.990798822,23.2536746309,19.4146304032,11.3406667668,31.105093064800002,936.084,913.212,932.332,933.752,923.868,926.9639999999999
2361,v18_Dancing,sp2,760,4,45.5064505897,38.6236473842,35.3111424531,36.1942067942,38.5061777757,34.246738102600006,1.8314107682,8.95035821219,19.2226752398,15.7324604747,9.19447692865,24.490775526700002,1352.636,1331.796,1357.4160000000002,1360.408,1347.004,1347.9720000000002
2362,v18_Dancing,sp2,1005,4,46.2600120655,39.2550998086,35.910560742,36.9312846246,39.200549381,34.9436687658,1.5409091707799998,7.744408683780001,16.7498516704,13.291683364,7.840373799289999,20.8602011672,1749.612,1726.356,1761.7720000000002,1766.7160000000001,1748.764,1750.76
2363,v18_Dancing,sp2,1529,4,47.4221909379,40.2729381837,36.8290473667,38.0831438502,40.3678084237,35.9877388547,1.1807038980700002,6.13253544979,13.5804407958,10.2115524166,5.99979301486,16.4013388726,2619.6079999999997,2578.596,2615.624,2639.1440000000002,2619.572,2598.3360000000002
2364,v18_Dancing,sp2,2326,4,48.3965403295,41.3613366217,37.8315972429,39.3231998725,41.5007679179,37.1000042024,0.9451507260079999,4.77736196019,10.793315791,7.686814990610001,4.6280273977999995,12.6960167166,3912.232,3878.176,3914.86,3957.048,3919.9040000000005,3895.592
2365,v18_Dancing,sp2,3537,4,49.2991865196,42.3765843628,38.9437841014,40.6226806937,42.596315500900005,38.269114435300004,0.7687731961159999,3.78549094607,8.36634590719,5.70827207439,3.60021927081,9.70231400329,5892.816,5858.768,5924.004,5940.384,5904.0,5893.151999999999
2366,v18_Dancing,sp2,5380,4,50.2338792293,43.3542797975,40.071572424,41.9282701338,43.666131480299995,39.3251538704,0.621097640262,3.02357317005,6.4623044610800005,4.23130785487,2.8154798166900004,7.614110151269999,8953.152,8864.676,8963.584,8948.5,8898.836,8858.591999999999
2367,v18_Dancing,sp2,8183,4,51.1199248002,44.26991531310001,41.1860485844,43.237821617,44.6476216767,40.4330570753,0.507133449145,2.4483097791299997,5.00540904993,3.1317528340200003,2.24518657978,5.9086088947599995,13472.348,13443.684,13509.18,13508.88,13464.996000000001,13543.923999999999
2368,v18_Dancing,sp2,12445,4,52.0733547967,45.067751383,42.256990605700004,44.530723443999996,45.5276851079,41.415526086599996,0.407448440721,2.03480779083,3.90809995798,2.32152551637,1.8307357798900001,4.72642792595,20525.523999999998,20367.728,20448.428,20670.504,20385.008,20495.644
2369,v18_Dancing,sp2,14312,4,52.387912531400005,45.3076814991,42.6347335021,44.8997610953,45.790742700500005,41.725336267399996,0.37893061569700004,1.9246598970500002,3.5789376609199994,2.13050750485,1.72219996555,4.40576088434,23611.876,23391.703999999998,23529.1,23729.692000000003,23395.2,23543.052000000003
2370,v18_Dancing,sp2,500,5,43.502624691499996,37.729204265,34.185950150100005,35.5633760109,37.1357002088,33.0429150101,2.90980650429,10.9909756569,24.817091618899997,18.0857088648,12.6006648121,32.3179197618,936.084,913.212,932.332,933.752,923.868,926.9639999999999
2371,v18_Dancing,sp2,760,5,45.041462769700004,38.622348144,34.9798397666,36.5340672524,38.1358324921,34.0276412062,2.0423231392,8.95663340563,20.6780386902,14.4721600756,10.015501882899999,25.773050945300003,1352.636,1331.796,1357.4160000000002,1360.408,1347.004,1347.9720000000002
2372,v18_Dancing,sp2,1005,5,45.9803071575,39.2838624228,35.5591629797,37.2827483939,38.8384386172,34.7259725632,1.6453571979600001,7.69456919028,18.1003639653,12.1884734227,8.52300156883,21.9424157728,1749.612,1726.356,1761.7720000000002,1766.7160000000001,1748.764,1750.76
2373,v18_Dancing,sp2,1529,5,47.166811583699996,40.3014048662,36.4428014821,38.5049558943,39.956915198000004,35.7530292504,1.25355662332,6.09656024973,14.7804155226,9.209947570299999,6.5969550867499995,17.3321724565,2619.6079999999997,2578.596,2615.624,2639.1440000000002,2619.572,2598.3360000000002
2374,v18_Dancing,sp2,2326,5,48.199547742700005,41.3791883165,37.4291169342,39.7775180325,41.0660638133,36.8734750385,0.989284596463,4.7634242890800005,11.795646548299999,6.883483269510001,5.1144172056,13.3991766773,3912.232,3878.176,3914.86,3957.048,3919.9040000000005,3895.592
2375,v18_Dancing,sp2,3537,5,49.115430180299995,42.3730683458,38.5863304663,41.096096603,42.1822078548,37.989448256399996,0.802034470793,3.79439586085,9.05510713982,5.09195715497,3.9616511371599996,10.3692196398,5892.816,5858.768,5924.004,5940.384,5904.0,5893.151999999999
2376,v18_Dancing,sp2,5380,5,50.1316329877,43.3117118332,39.7407902845,42.3660261964,43.2841530303,39.0197373727,0.635720644494,3.0586778030799997,6.95695555012,3.81009713865,3.07872750523,8.1882505193,8953.152,8864.676,8963.584,8948.5,8898.836,8858.591999999999
2377,v18_Dancing,sp2,8183,5,51.0626398082,44.17827433229999,40.8634333436,43.606717807299994,44.317775491000006,40.0758545205,0.513504556648,2.50437957711,5.385220943539999,2.8678343263099997,2.42751197972,6.432779730519999,13472.348,13443.684,13509.18,13508.88,13464.996000000001,13543.923999999999
2378,v18_Dancing,sp2,12445,5,52.009552418999995,44.921452985100004,41.9940555371,44.808827956,45.2469640228,41.0046018631,0.41306851439900005,2.10733475991,4.14959105595,2.1727317031599997,1.9566191555599999,5.20305028281,20525.523999999998,20367.728,20448.428,20670.504,20385.008,20495.644
2379,v18_Dancing,sp2,14312,5,52.317024607700006,45.1427042254,42.3734561609,45.1569258437,45.520163715200006,41.2987953777,0.384880566861,2.00160586824,3.79989431336,2.00402908512,1.83610098135,4.865177935269999,23611.876,23391.703999999998,23529.1,23729.692000000003,23395.2,23543.052000000003
2380,v18_Dancing,sp2,500,6,44.077615664,37.8085311063,34.2200322495,35.529183670500004,37.078574565100006,33.3761267014,2.5451289773299997,10.8190250809,24.6524641911,18.2511261963,12.7753381659,29.9385734027,936.084,913.212,932.332,933.752,923.868,926.9639999999999
2381,v18_Dancing,sp2,760,6,45.7308155058,38.7086886908,35.0247032746,36.4253545671,38.097988749,34.4126454674,1.7411416536000002,8.8019147535,20.4950170726,14.860199191300001,10.113395912,23.583852874899996,1352.636,1331.796,1357.4160000000002,1360.408,1347.004,1347.9720000000002
2382,v18_Dancing,sp2,1005,6,46.4877036933,39.3084648205,35.6166415307,37.1576573652,38.7636099847,35.0644664011,1.46324523928,7.6681342147,17.889650318399998,12.5656315976,8.68336177867,20.299154271099997,1749.612,1726.356,1761.7720000000002,1766.7160000000001,1748.764,1750.76
2383,v18_Dancing,sp2,1529,6,47.7073992438,40.3739861977,36.5164399306,38.3174599983,39.8447741828,36.0904567175,1.10651963366,6.00450632053,14.5550179746,9.63813315618,6.77864994088,16.0377028478,2619.6079999999997,2578.596,2615.624,2639.1440000000002,2619.572,2598.3360000000002
2384,v18_Dancing,sp2,2326,6,48.681664478900004,41.4249592064,37.5275380008,39.5764447021,40.9831966702,37.1695619906,0.884965380177,4.71680123584,11.548583663599999,7.22745466661,5.22051188811,12.514186128099999,3912.232,3878.176,3914.86,3957.048,3919.9040000000005,3895.592
2385,v18_Dancing,sp2,3537,6,49.572442448500006,42.4551430506,38.6986141017,40.8777974357,42.0919163085,38.2741102471,0.721436712253,3.7206126069199996,8.834022791830002,5.36576662051,4.04901371245,9.709287414239999,5892.816,5858.768,5924.004,5940.384,5904.0,5893.151999999999
2386,v18_Dancing,sp2,5380,6,50.5846113357,43.4174257146,39.845921572399995,42.207644145799996,43.1829374021,39.2930227123,0.571679103195,2.98023988023,6.797236474730001,3.9550788100400003,3.15132871175,7.686000557819999,8953.152,8864.676,8963.584,8948.5,8898.836,8858.591999999999
2387,v18_Dancing,sp2,8183,6,51.4516605401,44.2639277292,41.0036453677,43.463411579799995,44.193031672,40.331082849699996,0.468315817197,2.45009282308,5.21418152647,2.9644484945999996,2.49632066221,6.05893437821,13472.348,13443.684,13509.18,13508.88,13464.996000000001,13543.923999999999
2388,v18_Dancing,sp2,12445,6,52.3924858589,44.9951589555,42.1533109753,44.703682333500005,45.110832552,41.194492476,0.377143590186,2.067928518,3.9995159109199996,2.22551520929,2.01739792904,4.97356531061,20525.523999999998,20367.728,20448.428,20670.504,20385.008,20495.644
2389,v18_Dancing,sp2,14312,6,52.6904982112,45.201199433,42.5507220001,45.066158302299996,45.3661150607,41.4622366808,0.352066225977,1.97108354311,3.6458351328199994,2.0457162348599995,1.90108437785,4.6776622293,23611.876,23391.703999999998,23529.1,23729.692000000003,23395.2,23543.052000000003
2390,v18_Dancing,sp2,500,7,44.0210299695,37.787134771999995,34.5389780821,35.460871979299995,37.0609085889,33.6450063542,2.57924615649,10.8931364993,22.8891330336,18.5254464994,12.818533220199999,28.1469268471,936.084,913.212,932.332,933.752,923.868,926.9639999999999
2391,v18_Dancing,sp2,760,7,45.7590522702,38.6121802336,35.3555102779,36.4509103972,38.1162485923,34.6723056398,1.72898737004,9.01925545239,18.9768842302,14.7656412069,10.0592070368,22.219777207800004,1352.636,1331.796,1357.4160000000002,1360.408,1347.004,1347.9720000000002
2392,v18_Dancing,sp2,1005,7,46.632980109799995,39.265141095,35.9397420161,37.084154214099996,38.7997807585,35.3331059583,1.41493573442,7.76273262857,16.5924220962,12.7712703368,8.59992867996,19.081291993900003,1749.612,1726.356,1761.7720000000002,1766.7160000000001,1748.764,1750.76
2393,v18_Dancing,sp2,1529,7,47.789499855699994,40.305578365500004,36.8418563782,38.2618032135,39.878875371599996,36.3964547292,1.08575231547,6.11901554191,13.4944638651,9.752826177789998,6.715030947030001,14.9433339638,2619.6079999999997,2578.596,2615.624,2639.1440000000002,2619.572,2598.3360000000002
2394,v18_Dancing,sp2,2326,7,48.7651158768,41.3377559975,37.868500284899994,39.5611324412,41.016009162399996,37.4911929579,0.868370322856,4.830620924230001,10.6651802763,7.242822616110001,5.17419087321,11.6201672704,3912.232,3878.176,3914.86,3957.048,3919.9040000000005,3895.592
2395,v18_Dancing,sp2,3537,7,49.5868465163,42.3262164529,39.0577676916,40.869609847199996,42.1422688997,38.5237814116,0.7199887398639999,3.8488299565699995,8.12515515487,5.371142794269999,3.9984945605,9.167400278410001,5892.816,5858.768,5924.004,5940.384,5904.0,5893.151999999999
2396,v18_Dancing,sp2,5380,7,50.49827941149999,43.26131242140001,40.1986458723,42.158823077600005,43.225293596499995,39.50709236,0.584153935333,3.1033662053900004,6.2595818888,4.00021256628,3.12084957351,7.31272624596,8953.152,8864.676,8963.584,8948.5,8898.836,8858.591999999999
2397,v18_Dancing,sp2,8183,7,51.3905026467,44.1095386893,41.331471405500004,43.4465405407,44.243560553,40.447624585199996,0.47601294728999993,2.54942909775,4.82944683936,2.9767249092,2.4684621673700002,5.89193787658,13472.348,13443.684,13509.18,13508.88,13464.996000000001,13543.923999999999
2398,v18_Dancing,sp2,12445,7,52.3032957976,44.8603219961,42.4707133909,44.671218848,45.15802247,41.2947154854,0.38570651049000004,2.1401017270700002,3.71467037696,2.24229304892,1.9963906869699999,4.8488028904,20525.523999999998,20367.728,20448.428,20670.504,20385.008,20495.644
2399,v18_Dancing,sp2,14312,7,52.606540882,45.0702782096,42.8360268755,45.03313270100001,45.4270375408,41.55073055,0.35954582852399997,2.03748979055,3.41169509274,2.06134664625,1.8748660550999998,4.57148813919,23611.876,23391.703999999998,23529.1,23729.692000000003,23395.2,23543.052000000003
2400,v18_Dancing,sp2,500,8,44.058925396099994,37.78201426,34.765828822399996,35.1070566652,37.094605880500005,33.3829442188,2.55532491035,10.8783071217,21.7165664723,20.099860156,12.7270063998,29.918669572800002,936.084,913.212,932.332,933.752,923.868,926.9639999999999
2401,v18_Dancing,sp2,760,8,45.8700354702,38.6166976615,35.6452886851,36.0852497569,38.1285546904,34.4393889978,1.68469290866,8.98558703874,17.7437165302,16.059631996,10.0395205807,23.4555173987,1352.636,1331.796,1357.4160000000002,1360.408,1347.004,1347.9720000000002
2402,v18_Dancing,sp2,1005,8,46.788343734799994,39.255817936,36.2916563962,36.7431480443,38.823219244200004,35.110479655700004,1.36492486278,7.7632573017199995,15.294594953299999,13.8111900428,8.56007969635,20.0988594797,1749.612,1726.356,1761.7720000000002,1766.7160000000001,1748.764,1750.76
2403,v18_Dancing,sp2,1529,8,47.872254984499996,40.2410641825,37.2576466009,37.8911935139,39.8862744128,36.1281409749,1.0650831403299998,6.192318177020001,12.248831591300002,10.6214511885,6.7070862685399995,15.9076337519,2619.6079999999997,2578.596,2615.624,2639.1440000000002,2619.572,2598.3360000000002
2404,v18_Dancing,sp2,2326,8,48.876658265,41.2764073356,38.2597464864,39.157151687399995,41.010499095300005,37.2200770959,0.8461008394789999,4.88322846417,9.73759731188,7.95259761905,5.18450419168,12.377622770599999,3912.232,3878.176,3914.86,3957.048,3919.9040000000005,3895.592
2405,v18_Dancing,sp2,3537,8,49.6806599475,42.250379802,39.3912529154,40.4312031519,42.114327131799996,38.228277126100004,0.7036210553810001,3.90333732801,7.51524548582,5.944354540650001,4.02644464372,9.81791767881,5892.816,5858.768,5924.004,5940.384,5904.0,5893.151999999999
2406,v18_Dancing,sp2,5380,8,50.58638206569999,43.1868951991,40.530512579699995,41.7203917404,43.1783185499,39.2246939517,0.5716494914379999,3.1455641592299997,5.788463802690001,4.42747370298,3.15476777929,7.8107719725199996,8953.152,8864.676,8963.584,8948.5,8898.836,8858.591999999999
2407,v18_Dancing,sp2,8183,8,51.4817422011,44.0171620913,41.627605916,42.9986819139,44.1849916696,40.1463403452,0.46529628095799996,2.59561244561,4.50163887985,3.30171240321,2.5016565836099995,6.32121939541,13472.348,13443.684,13509.18,13508.88,13464.996000000001,13543.923999999999
2408,v18_Dancing,sp2,12445,8,52.3701682986,44.7448183307,42.7403929006,44.2046911172,45.0824424488,40.9640550238,0.379238844696,2.1914103636099997,3.4830072721599996,2.49732653643,2.03140352354,5.23690192571,20525.523999999998,20367.728,20448.428,20670.504,20385.008,20495.644
2409,v18_Dancing,sp2,14312,8,52.6759350658,44.9450106867,43.0898442872,44.5575363592,45.3479633033,41.2088486676,0.35332478097099995,2.09148422809,3.2116089585600003,2.30005331417,1.9097643130200002,4.94962935394,23611.876,23391.703999999998,23529.1,23729.692000000003,23395.2,23543.052000000003
2410,v18_Dancing,sp2,500,9,43.9959354688,37.860412595,34.430330669899995,35.1887561857,36.952400982600004,33.1698853232,2.59236398575,10.6747839048,23.5107098715,19.724499013,13.158394165399999,31.441334085100003,936.084,913.212,932.332,933.752,923.868,926.9639999999999
2411,v18_Dancing,sp2,760,9,45.9496077242,38.750368897399994,35.2578787775,36.120096359499996,37.9833358222,34.2494749998,1.6554089947400001,8.70683878837,19.4663969118,15.927789159100001,10.386667766699999,24.5097684864,1352.636,1331.796,1357.4160000000002,1360.408,1347.004,1347.9720000000002
2412,v18_Dancing,sp2,1005,9,46.921599931,39.4587777995,35.8790349862,36.8094670642,38.6710332034,34.9289238797,1.3243894179,7.396194617280001,16.878005689400002,13.5973575853,8.87294678073,20.961672398399998,1749.612,1726.356,1761.7720000000002,1766.7160000000001,1748.764,1750.76
2413,v18_Dancing,sp2,1529,9,47.9516005818,40.445045188,36.8657726152,37.9355072101,39.7344387336,35.9824152129,1.0465178287799999,5.899514212070001,13.4622173398,10.5118073213,6.95503287594,16.449593187,2619.6079999999997,2578.596,2615.624,2639.1440000000002,2619.572,2598.3360000000002
2414,v18_Dancing,sp2,2326,9,49.0183115699,41.4551110729,37.8740542911,39.2346200846,40.9156371558,37.095849346,0.81960571713,4.68053498931,10.6913854726,7.80971916952,5.30501845615,12.7310302966,3912.232,3878.176,3914.86,3957.048,3919.9040000000005,3895.592
2415,v18_Dancing,sp2,3537,9,49.844051753100004,42.4351750407,39.0301136813,40.5759733689,42.052795295500005,38.0856871709,0.678657095727,3.7380309307199995,8.205351555870001,5.74803602992,4.08778739328,10.1400204905,5892.816,5858.768,5924.004,5940.384,5904.0,5893.151999999999
2416,v18_Dancing,sp2,5380,9,50.728379801,43.3600844631,40.1422031725,41.9199407996,43.1956894757,39.1205032712,0.554002261525,3.0209593627599998,6.362276736139999,4.227097710530001,3.14392288255,7.99043530994,8953.152,8864.676,8963.584,8948.5,8898.836,8858.591999999999
2417,v18_Dancing,sp2,8183,9,51.6899320638,44.1944536642,41.3337209555,43.2239935941,44.267750262,39.9737689327,0.44420292890100005,2.4907544895400004,4.83543056771,3.1326582211000003,2.45469651477,6.566886200549999,13472.348,13443.684,13509.18,13508.88,13464.996000000001,13543.923999999999
2418,v18_Dancing,sp2,12445,9,52.526947829799994,44.9351828278,42.5278631761,44.344634300900005,45.217787805200004,40.7975025506,0.36610614363899996,2.09659576053,3.6683439354300003,2.4173746541099996,1.9683734855900001,5.43216508256,20525.523999999998,20367.728,20448.428,20670.504,20385.008,20495.644
2419,v18_Dancing,sp2,14312,9,52.8047636182,45.1490332675,42.8665082826,44.7200639741,45.5071959726,41.0502303896,0.343297460476,1.9949116720500002,3.3897442149400003,2.21552623722,1.84009263463,5.12474609212,23611.876,23391.703999999998,23529.1,23729.692000000003,23395.2,23543.052000000003
2420,v18_Dancing,sp1,500,0,45.0444344547,36.0098792564,34.696739514899996,36.6271891209,37.0851252472,32.6441366404,2.03673177247,16.3219192453,22.0613428551,14.1476532243,12.745023416099999,35.398078127800005,950.548,918.04,937.564,939.584,933.84,1265.264
2421,v18_Dancing,sp1,760,0,46.0205310561,36.8362027469,35.2401080411,37.5502269771,38.0170400544,35.1640954753,1.62677628456,13.4922499262,19.461247761,11.439531846400001,10.2939690539,19.8379103361,1360.912,1334.7079999999999,1353.796,1367.172,1354.7879999999998,1450.44
2422,v18_Dancing,sp1,1005,0,46.5926879723,37.506292508499996,35.8988125247,38.275488355300006,38.8157654285,35.4406565123,1.4265542265399997,11.565985366800001,16.7285026856,9.68186073298,8.569579292310001,18.6068028624,1761.556,1733.2079999999999,1753.7920000000001,1770.412,1751.9360000000001,1757.3120000000001
2423,v18_Dancing,sp1,1529,0,47.6117601499,38.5843347884,36.8996926058,39.4738057861,40.0527781991,35.8865759575,1.12914622031,9.03182636832,13.2863011698,7.35010895921,6.45016128992,16.7777997654,2603.672,2581.388,2613.6679999999997,2630.252,2607.472,2589.604
2424,v18_Dancing,sp1,2326,0,48.4903138752,39.9046553695,38.2045057713,40.8555412823,41.3883905426,36.8971962711,0.923360589608,6.676916075519999,9.84231771373,5.35179512093,4.748890794719999,13.3116606502,3902.156,3881.6,3926.16,3967.408,3931.244,3913.992
2425,v18_Dancing,sp1,3537,0,49.4621375767,41.3133049376,39.5692046431,42.3155910655,42.9318001427,38.0738612832,0.739542894711,4.83925061956,7.1962496178499995,3.8290053667,3.32991078766,10.1801821378,5904.331999999999,5857.68,5921.1359999999995,5950.04,5914.068,5848.536
2426,v18_Dancing,sp1,5380,0,50.5686517478,42.860945713,41.1547653925,43.930019855,44.5144915635,39.355639689,0.575537824857,3.40043454139,5.00450693266,2.64496382427,2.3168306108200003,7.61285588485,8941.668,8872.864,8928.02,8955.076,8910.732,8893.04
2427,v18_Dancing,sp1,8183,0,52.1053381383,44.6664068912,42.8592267054,45.621950787299994,46.3568743603,40.808309384699996,0.405209325123,2.25382853191,3.3923169095700003,1.7959190730799999,1.51976990009,5.47591124436,13520.628,13454.28,13579.36,13674.636,13492.332,13408.416000000001
2428,v18_Dancing,sp1,12445,0,53.9832359479,46.613554121099995,44.922547736000006,47.406858863500005,48.2089385595,42.3914401323,0.2642371336,1.44464942009,2.12126948566,1.19398499667,0.993732805291,3.831642467,20491.536,20453.164,20537.476000000002,20629.7,20570.348,20463.64
2429,v18_Dancing,sp1,14312,0,54.739470993000005,47.2722966996,45.55339131270001,48.1568250048,48.992273035699995,42.956101688800004,0.222097705025,1.2427340981100001,1.83849235467,1.00603246665,0.831037193125,3.37255621954,23495.48,23552.14,23503.812,23660.296000000002,23646.568,23562.656000000003
2430,v18_Dancing,sp1,500,1,44.3931470181,36.8600120093,34.4306624368,36.1585443889,36.941101113,32.1050537806,2.37305118312,13.4474441102,23.4687222239,15.844361451800001,13.1717076412,40.0684321893,950.548,918.04,937.564,939.584,933.84,1265.264
2431,v18_Dancing,sp1,760,1,45.4422610133,37.8904650718,35.3247880399,37.1557289853,38.073049366599996,34.7975948032,1.86533405072,10.6161867501,19.108937645799998,12.619495626099999,10.1585414466,21.6037943387,1360.912,1334.7079999999999,1353.796,1367.172,1354.7879999999998,1450.44
2432,v18_Dancing,sp1,1005,1,46.3675544846,38.6183762112,36.0522322137,37.873180316500004,38.854872922800006,34.4917066077,1.5087676703400001,8.98470885678,16.166299686800002,10.7171590565,8.49035911295,23.1890825931,1761.556,1733.2079999999999,1753.7920000000001,1770.412,1751.9360000000001,1757.3120000000001
2433,v18_Dancing,sp1,1529,1,47.5742159233,39.8404495811,37.1315211507,39.188642065500005,40.114558312,35.4170102944,1.14460051025,6.794481354349999,12.616377596500001,7.929942273410001,6.3629147901100005,18.730805398,2603.672,2581.388,2613.6679999999997,2630.252,2607.472,2589.604
2434,v18_Dancing,sp1,2326,1,48.7568286264,41.2723088596,38.4202076917,40.5587009287,41.509953335,36.6410984906,0.873624567179,4.89578756795,9.38771031837,5.801674339330001,4.62397903223,14.138937271,3902.156,3881.6,3926.16,3967.408,3931.244,3913.992
2435,v18_Dancing,sp1,3537,1,49.953617244600004,42.6911118829,39.7567306755,42.025876193,43.0246299434,37.9547779561,0.6649440586240001,3.5436849600800002,6.91695529225,4.147277256780001,3.2720663570200004,10.4595128771,5904.331999999999,5857.68,5921.1359999999995,5950.04,5914.068,5848.536
2436,v18_Dancing,sp1,5380,1,51.290031444200004,44.194434086899996,41.3770211489,43.6198089628,44.5827439423,39.3461850552,0.490445258622,2.51687544037,4.778525119709999,2.88197051703,2.29360473745,7.6022562227499995,8941.668,8872.864,8928.02,8955.076,8910.732,8893.04
2437,v18_Dancing,sp1,8183,1,52.8122617115,45.884984748,43.0275550129,45.340566028400005,46.3098825458,40.8824070743,0.347300411642,1.7144271485299998,3.2863743759,1.94440549998,1.5481001852399998,5.3522748585,13520.628,13454.28,13579.36,13674.636,13492.332,13408.416000000001
2438,v18_Dancing,sp1,12445,1,54.6982117442,47.7282943362,45.0308295563,47.142207808500004,48.1769581998,42.5250434686,0.226111047053,1.1258773587100002,2.08790664753,1.28913476489,1.01068715792,3.6808866647000005,20491.536,20453.164,20537.476000000002,20629.7,20570.348,20463.64
2439,v18_Dancing,sp1,14312,1,55.376146284399994,48.422021873,45.6927232326,47.810527585500004,48.920628641,43.1163706128,0.19384141020399998,0.961140334442,1.79575455847,1.10625783537,0.852533353035,3.2174354982,23495.48,23552.14,23503.812,23660.296000000002,23646.568,23562.656000000003
2440,v18_Dancing,sp1,500,2,44.4344289781,37.3125548052,34.5909481843,35.8822838562,37.0284664696,32.304650579299995,2.34376858508,12.130865311099999,22.623942581399998,16.847793953,12.9110835787,38.2742613035,950.548,918.04,937.564,939.584,933.84,1265.264
2441,v18_Dancing,sp1,760,2,45.6896985797,38.3492479981,35.5139212045,36.8554221852,38.1504266914,34.7312966517,1.7565457063799998,9.56889792884,18.3012666529,13.4800495186,9.97970246251,21.949234090700003,1360.912,1334.7079999999999,1353.796,1367.172,1354.7879999999998,1450.44
2442,v18_Dancing,sp1,1005,2,46.589810926999995,39.0539598513,36.1709197482,37.534341605,38.9347838749,34.6852302957,1.42901126368,8.141560270880001,15.734006246500002,11.542996041099999,8.33809501199,22.1603966689,1761.556,1733.2079999999999,1753.7920000000001,1770.412,1751.9360000000001,1757.3120000000001
2443,v18_Dancing,sp1,1529,2,47.7297134351,40.2938094149,37.223931223600005,38.826827643099996,40.1186129871,35.8336406717,1.10173905961,6.130837340269999,12.355508452,8.593056722130001,6.35968113416,17.0319199233,2603.672,2581.388,2613.6679999999997,2630.252,2607.472,2589.604
